code,codetype,code_description,event
E113413,ICD10CM,Diabetes_with_chronic_complication,cci
E113419,ICD10CM,Diabetes_with_chronic_complication,cci
E11349,ICD10CM,Diabetes_with_chronic_complication,cci
E113491,ICD10CM,Diabetes_with_chronic_complication,cci
E113492,ICD10CM,Diabetes_with_chronic_complication,cci
E113493,ICD10CM,Diabetes_with_chronic_complication,cci
E113499,ICD10CM,Diabetes_with_chronic_complication,cci
E11351,ICD10CM,Diabetes_with_chronic_complication,cci
E113511,ICD10CM,Diabetes_with_chronic_complication,cci
E113512,ICD10CM,Diabetes_with_chronic_complication,cci
E113513,ICD10CM,Diabetes_with_chronic_complication,cci
E113519,ICD10CM,Diabetes_with_chronic_complication,cci
E11352,ICD10CM,Diabetes_with_chronic_complication,cci
E113521,ICD10CM,Diabetes_with_chronic_complication,cci
E113522,ICD10CM,Diabetes_with_chronic_complication,cci
E113523,ICD10CM,Diabetes_with_chronic_complication,cci
E113529,ICD10CM,Diabetes_with_chronic_complication,cci
E11353,ICD10CM,Diabetes_with_chronic_complication,cci
E113531,ICD10CM,Diabetes_with_chronic_complication,cci
E113532,ICD10CM,Diabetes_with_chronic_complication,cci
E113533,ICD10CM,Diabetes_with_chronic_complication,cci
E113539,ICD10CM,Diabetes_with_chronic_complication,cci
E11354,ICD10CM,Diabetes_with_chronic_complication,cci
E113541,ICD10CM,Diabetes_with_chronic_complication,cci
E113542,ICD10CM,Diabetes_with_chronic_complication,cci
E113543,ICD10CM,Diabetes_with_chronic_complication,cci
E113549,ICD10CM,Diabetes_with_chronic_complication,cci
E11355,ICD10CM,Diabetes_with_chronic_complication,cci
E113551,ICD10CM,Diabetes_with_chronic_complication,cci
E113552,ICD10CM,Diabetes_with_chronic_complication,cci
E113553,ICD10CM,Diabetes_with_chronic_complication,cci
E113559,ICD10CM,Diabetes_with_chronic_complication,cci
E11359,ICD10CM,Diabetes_with_chronic_complication,cci
E113591,ICD10CM,Diabetes_with_chronic_complication,cci
E113592,ICD10CM,Diabetes_with_chronic_complication,cci
E113593,ICD10CM,Diabetes_with_chronic_complication,cci
E113599,ICD10CM,Diabetes_with_chronic_complication,cci
E1136,ICD10CM,Diabetes_with_chronic_complication,cci
E1137,ICD10CM,Diabetes_with_chronic_complication,cci
E1137X1,ICD10CM,Diabetes_with_chronic_complication,cci
E1137X2,ICD10CM,Diabetes_with_chronic_complication,cci
E1137X3,ICD10CM,Diabetes_with_chronic_complication,cci
E1137X9,ICD10CM,Diabetes_with_chronic_complication,cci
E1139,ICD10CM,Diabetes_with_chronic_complication,cci
E1140,ICD10CM,Diabetes_with_chronic_complication,cci
E1141,ICD10CM,Diabetes_with_chronic_complication,cci
E1142,ICD10CM,Diabetes_with_chronic_complication,cci
E1143,ICD10CM,Diabetes_with_chronic_complication,cci
E1144,ICD10CM,Diabetes_with_chronic_complication,cci
E1149,ICD10CM,Diabetes_with_chronic_complication,cci
E1151,ICD10CM,Diabetes_with_chronic_complication,cci
E1152,ICD10CM,Diabetes_with_chronic_complication,cci
E1159,ICD10CM,Diabetes_with_chronic_complication,cci
E1321,ICD10CM,Diabetes_with_chronic_complication,cci
E1322,ICD10CM,Diabetes_with_chronic_complication,cci
E1329,ICD10CM,Diabetes_with_chronic_complication,cci
E13311,ICD10CM,Diabetes_with_chronic_complication,cci
E13319,ICD10CM,Diabetes_with_chronic_complication,cci
E13321,ICD10CM,Diabetes_with_chronic_complication,cci
E133211,ICD10CM,Diabetes_with_chronic_complication,cci
E133212,ICD10CM,Diabetes_with_chronic_complication,cci
E133213,ICD10CM,Diabetes_with_chronic_complication,cci
E133219,ICD10CM,Diabetes_with_chronic_complication,cci
E13329,ICD10CM,Diabetes_with_chronic_complication,cci
E133291,ICD10CM,Diabetes_with_chronic_complication,cci
E133292,ICD10CM,Diabetes_with_chronic_complication,cci
E133293,ICD10CM,Diabetes_with_chronic_complication,cci
E133299,ICD10CM,Diabetes_with_chronic_complication,cci
E13331,ICD10CM,Diabetes_with_chronic_complication,cci
E133311,ICD10CM,Diabetes_with_chronic_complication,cci
E133312,ICD10CM,Diabetes_with_chronic_complication,cci
E133313,ICD10CM,Diabetes_with_chronic_complication,cci
E133319,ICD10CM,Diabetes_with_chronic_complication,cci
E13339,ICD10CM,Diabetes_with_chronic_complication,cci
E133391,ICD10CM,Diabetes_with_chronic_complication,cci
E133392,ICD10CM,Diabetes_with_chronic_complication,cci
E133393,ICD10CM,Diabetes_with_chronic_complication,cci
E133399,ICD10CM,Diabetes_with_chronic_complication,cci
E13341,ICD10CM,Diabetes_with_chronic_complication,cci
E133411,ICD10CM,Diabetes_with_chronic_complication,cci
E133412,ICD10CM,Diabetes_with_chronic_complication,cci
E133413,ICD10CM,Diabetes_with_chronic_complication,cci
E133419,ICD10CM,Diabetes_with_chronic_complication,cci
E13349,ICD10CM,Diabetes_with_chronic_complication,cci
E133491,ICD10CM,Diabetes_with_chronic_complication,cci
E133492,ICD10CM,Diabetes_with_chronic_complication,cci
E133493,ICD10CM,Diabetes_with_chronic_complication,cci
E133499,ICD10CM,Diabetes_with_chronic_complication,cci
E13351,ICD10CM,Diabetes_with_chronic_complication,cci
E133511,ICD10CM,Diabetes_with_chronic_complication,cci
E133512,ICD10CM,Diabetes_with_chronic_complication,cci
E133513,ICD10CM,Diabetes_with_chronic_complication,cci
E133519,ICD10CM,Diabetes_with_chronic_complication,cci
E13352,ICD10CM,Diabetes_with_chronic_complication,cci
E133521,ICD10CM,Diabetes_with_chronic_complication,cci
E133522,ICD10CM,Diabetes_with_chronic_complication,cci
E133523,ICD10CM,Diabetes_with_chronic_complication,cci
E133529,ICD10CM,Diabetes_with_chronic_complication,cci
E13353,ICD10CM,Diabetes_with_chronic_complication,cci
E133531,ICD10CM,Diabetes_with_chronic_complication,cci
E133532,ICD10CM,Diabetes_with_chronic_complication,cci
E133533,ICD10CM,Diabetes_with_chronic_complication,cci
E133539,ICD10CM,Diabetes_with_chronic_complication,cci
E13354,ICD10CM,Diabetes_with_chronic_complication,cci
E133541,ICD10CM,Diabetes_with_chronic_complication,cci
E133542,ICD10CM,Diabetes_with_chronic_complication,cci
E133543,ICD10CM,Diabetes_with_chronic_complication,cci
E133549,ICD10CM,Diabetes_with_chronic_complication,cci
E13355,ICD10CM,Diabetes_with_chronic_complication,cci
E133551,ICD10CM,Diabetes_with_chronic_complication,cci
E133552,ICD10CM,Diabetes_with_chronic_complication,cci
E133553,ICD10CM,Diabetes_with_chronic_complication,cci
E133559,ICD10CM,Diabetes_with_chronic_complication,cci
E13359,ICD10CM,Diabetes_with_chronic_complication,cci
E133591,ICD10CM,Diabetes_with_chronic_complication,cci
E133592,ICD10CM,Diabetes_with_chronic_complication,cci
E133593,ICD10CM,Diabetes_with_chronic_complication,cci
E133599,ICD10CM,Diabetes_with_chronic_complication,cci
E1336,ICD10CM,Diabetes_with_chronic_complication,cci
E1337,ICD10CM,Diabetes_with_chronic_complication,cci
E1337X1,ICD10CM,Diabetes_with_chronic_complication,cci
E1337X2,ICD10CM,Diabetes_with_chronic_complication,cci
E1337X3,ICD10CM,Diabetes_with_chronic_complication,cci
E1337X9,ICD10CM,Diabetes_with_chronic_complication,cci
E1339,ICD10CM,Diabetes_with_chronic_complication,cci
E1340,ICD10CM,Diabetes_with_chronic_complication,cci
E1341,ICD10CM,Diabetes_with_chronic_complication,cci
E1342,ICD10CM,Diabetes_with_chronic_complication,cci
E1343,ICD10CM,Diabetes_with_chronic_complication,cci
E1344,ICD10CM,Diabetes_with_chronic_complication,cci
E1349,ICD10CM,Diabetes_with_chronic_complication,cci
E1351,ICD10CM,Diabetes_with_chronic_complication,cci
E1352,ICD10CM,Diabetes_with_chronic_complication,cci
E1359,ICD10CM,Diabetes_with_chronic_complication,cci
2504,ICD10CM,Diabetes_with_chronic_complication,cci
25040,ICD10CM,Diabetes_with_chronic_complication,cci
25041,ICD10CM,Diabetes_with_chronic_complication,cci
25042,ICD10CM,Diabetes_with_chronic_complication,cci
25043,ICD10CM,Diabetes_with_chronic_complication,cci
2505,ICD10CM,Diabetes_with_chronic_complication,cci
25050,ICD10CM,Diabetes_with_chronic_complication,cci
25051,ICD10CM,Diabetes_with_chronic_complication,cci
25052,ICD10CM,Diabetes_with_chronic_complication,cci
25053,ICD10CM,Diabetes_with_chronic_complication,cci
2506,ICD10CM,Diabetes_with_chronic_complication,cci
25060,ICD10CM,Diabetes_with_chronic_complication,cci
25061,ICD10CM,Diabetes_with_chronic_complication,cci
25062,ICD10CM,Diabetes_with_chronic_complication,cci
25063,ICD10CM,Diabetes_with_chronic_complication,cci
2507,ICD10CM,Diabetes_with_chronic_complication,cci
25070,ICD10CM,Diabetes_with_chronic_complication,cci
25071,ICD10CM,Diabetes_with_chronic_complication,cci
25072,ICD10CM,Diabetes_with_chronic_complication,cci
25073,ICD10CM,Diabetes_with_chronic_complication,cci
G041,ICD10CM,Hemiplegia_or_paraplegia,cci
G114,ICD10CM,Hemiplegia_or_paraplegia,cci
G801,ICD10CM,Hemiplegia_or_paraplegia,cci
G802,ICD10CM,Hemiplegia_or_paraplegia,cci
G81,ICD10CM,Hemiplegia_or_paraplegia,cci
G8100,ICD10CM,Hemiplegia_or_paraplegia,cci
G8101,ICD10CM,Hemiplegia_or_paraplegia,cci
G8102,ICD10CM,Hemiplegia_or_paraplegia,cci
G8103,ICD10CM,Hemiplegia_or_paraplegia,cci
G8104,ICD10CM,Hemiplegia_or_paraplegia,cci
G8110,ICD10CM,Hemiplegia_or_paraplegia,cci
G8111,ICD10CM,Hemiplegia_or_paraplegia,cci
G8112,ICD10CM,Hemiplegia_or_paraplegia,cci
G8113,ICD10CM,Hemiplegia_or_paraplegia,cci
G8114,ICD10CM,Hemiplegia_or_paraplegia,cci
G8190,ICD10CM,Hemiplegia_or_paraplegia,cci
G8191,ICD10CM,Hemiplegia_or_paraplegia,cci
G8192,ICD10CM,Hemiplegia_or_paraplegia,cci
G8193,ICD10CM,Hemiplegia_or_paraplegia,cci
G8194,ICD10CM,Hemiplegia_or_paraplegia,cci
G82,ICD10CM,Hemiplegia_or_paraplegia,cci
G8220,ICD10CM,Hemiplegia_or_paraplegia,cci
G8221,ICD10CM,Hemiplegia_or_paraplegia,cci
G8222,ICD10CM,Hemiplegia_or_paraplegia,cci
G8250,ICD10CM,Hemiplegia_or_paraplegia,cci
G8251,ICD10CM,Hemiplegia_or_paraplegia,cci
G8252,ICD10CM,Hemiplegia_or_paraplegia,cci
G8253,ICD10CM,Hemiplegia_or_paraplegia,cci
G8254,ICD10CM,Hemiplegia_or_paraplegia,cci
G830,ICD10CM,Hemiplegia_or_paraplegia,cci
G8310,ICD10CM,Hemiplegia_or_paraplegia,cci
G8311,ICD10CM,Hemiplegia_or_paraplegia,cci
G8312,ICD10CM,Hemiplegia_or_paraplegia,cci
G8313,ICD10CM,Hemiplegia_or_paraplegia,cci
G8314,ICD10CM,Hemiplegia_or_paraplegia,cci
G8320,ICD10CM,Hemiplegia_or_paraplegia,cci
G8321,ICD10CM,Hemiplegia_or_paraplegia,cci
G8322,ICD10CM,Hemiplegia_or_paraplegia,cci
G8323,ICD10CM,Hemiplegia_or_paraplegia,cci
G8324,ICD10CM,Hemiplegia_or_paraplegia,cci
G8330,ICD10CM,Hemiplegia_or_paraplegia,cci
G8331,ICD10CM,Hemiplegia_or_paraplegia,cci
G8332,ICD10CM,Hemiplegia_or_paraplegia,cci
G8333,ICD10CM,Hemiplegia_or_paraplegia,cci
G8334,ICD10CM,Hemiplegia_or_paraplegia,cci
G834,ICD10CM,Hemiplegia_or_paraplegia,cci
G839,ICD10CM,Hemiplegia_or_paraplegia,cci
3341,ICD10CM,Hemiplegia_or_paraplegia,cci
342,ICD10CM,Hemiplegia_or_paraplegia,cci
3420,ICD10CM,Hemiplegia_or_paraplegia,cci
34200,ICD10CM,Hemiplegia_or_paraplegia,cci
34201,ICD10CM,Hemiplegia_or_paraplegia,cci
34202,ICD10CM,Hemiplegia_or_paraplegia,cci
3421,ICD10CM,Hemiplegia_or_paraplegia,cci
34210,ICD10CM,Hemiplegia_or_paraplegia,cci
34211,ICD10CM,Hemiplegia_or_paraplegia,cci
34212,ICD10CM,Hemiplegia_or_paraplegia,cci
3422,ICD10CM,Hemiplegia_or_paraplegia,cci
3423,ICD10CM,Hemiplegia_or_paraplegia,cci
3424,ICD10CM,Hemiplegia_or_paraplegia,cci
3425,ICD10CM,Hemiplegia_or_paraplegia,cci
3426,ICD10CM,Hemiplegia_or_paraplegia,cci
3427,ICD10CM,Hemiplegia_or_paraplegia,cci
3428,ICD10CM,Hemiplegia_or_paraplegia,cci
34280,ICD10CM,Hemiplegia_or_paraplegia,cci
34281,ICD10CM,Hemiplegia_or_paraplegia,cci
34282,ICD10CM,Hemiplegia_or_paraplegia,cci
3429,ICD10CM,Hemiplegia_or_paraplegia,cci
34290,ICD10CM,Hemiplegia_or_paraplegia,cci
34291,ICD10CM,Hemiplegia_or_paraplegia,cci
34292,ICD10CM,Hemiplegia_or_paraplegia,cci
343,ICD10CM,Hemiplegia_or_paraplegia,cci
3430,ICD10CM,Hemiplegia_or_paraplegia,cci
3431,ICD10CM,Hemiplegia_or_paraplegia,cci
3432,ICD10CM,Hemiplegia_or_paraplegia,cci
3433,ICD10CM,Hemiplegia_or_paraplegia,cci
3434,ICD10CM,Hemiplegia_or_paraplegia,cci
3438,ICD10CM,Hemiplegia_or_paraplegia,cci
3439,ICD10CM,Hemiplegia_or_paraplegia,cci
3440,ICD10CM,Hemiplegia_or_paraplegia,cci
34400,ICD10CM,Hemiplegia_or_paraplegia,cci
34401,ICD10CM,Hemiplegia_or_paraplegia,cci
34402,ICD10CM,Hemiplegia_or_paraplegia,cci
34403,ICD10CM,Hemiplegia_or_paraplegia,cci
34404,ICD10CM,Hemiplegia_or_paraplegia,cci
34409,ICD10CM,Hemiplegia_or_paraplegia,cci
3441,ICD10CM,Hemiplegia_or_paraplegia,cci
3442,ICD10CM,Hemiplegia_or_paraplegia,cci
3443,ICD10CM,Hemiplegia_or_paraplegia,cci
34430,ICD10CM,Hemiplegia_or_paraplegia,cci
34431,ICD10CM,Hemiplegia_or_paraplegia,cci
34432,ICD10CM,Hemiplegia_or_paraplegia,cci
3444,ICD10CM,Hemiplegia_or_paraplegia,cci
34440,ICD10CM,Hemiplegia_or_paraplegia,cci
34441,ICD10CM,Hemiplegia_or_paraplegia,cci
34442,ICD10CM,Hemiplegia_or_paraplegia,cci
3445,ICD10CM,Hemiplegia_or_paraplegia,cci
3446,ICD10CM,Hemiplegia_or_paraplegia,cci
34460,ICD10CM,Hemiplegia_or_paraplegia,cci
34461,ICD10CM,Hemiplegia_or_paraplegia,cci
3449,ICD10CM,Hemiplegia_or_paraplegia,cci
I120,ICD10CM,Renal_disease,cci
I1310,ICD10CM,Renal_disease,cci
I1311,ICD10CM,Renal_disease,cci
N032,ICD10CM,Renal_disease,cci
N033,ICD10CM,Renal_disease,cci
N034,ICD10CM,Renal_disease,cci
N035,ICD10CM,Renal_disease,cci
N036,ICD10CM,Renal_disease,cci
N037,ICD10CM,Renal_disease,cci
N052,ICD10CM,Renal_disease,cci
N053,ICD10CM,Renal_disease,cci
N054,ICD10CM,Renal_disease,cci
N055,ICD10CM,Renal_disease,cci
N056,ICD10CM,Renal_disease,cci
N057,ICD10CM,Renal_disease,cci
N18,ICD10CM,Renal_disease,cci
N181,ICD10CM,Renal_disease,cci
N182,ICD10CM,Renal_disease,cci
N183,ICD10CM,Renal_disease,cci
N184,ICD10CM,Renal_disease,cci
N185,ICD10CM,Renal_disease,cci
N186,ICD10CM,Renal_disease,cci
N189,ICD10CM,Renal_disease,cci
N19,ICD10CM,Renal_disease,cci
N250,ICD10CM,Renal_disease,cci
Z4901,ICD10CM,Renal_disease,cci
Z4902,ICD10CM,Renal_disease,cci
Z940,ICD10CM,Renal_disease,cci
Z992,ICD10CM,Renal_disease,cci
40301,ICD10CM,Renal_disease,cci
40311,ICD10CM,Renal_disease,cci
40391,ICD10CM,Renal_disease,cci
40402,ICD10CM,Renal_disease,cci
40403,ICD10CM,Renal_disease,cci
40412,ICD10CM,Renal_disease,cci
40413,ICD10CM,Renal_disease,cci
40492,ICD10CM,Renal_disease,cci
40493,ICD10CM,Renal_disease,cci
582,ICD10CM,Renal_disease,cci
5820,ICD10CM,Renal_disease,cci
5821,ICD10CM,Renal_disease,cci
5822,ICD10CM,Renal_disease,cci
5823,ICD10CM,Renal_disease,cci
5824,ICD10CM,Renal_disease,cci
5828,ICD10CM,Renal_disease,cci
58281,ICD10CM,Renal_disease,cci
58289,ICD10CM,Renal_disease,cci
5829,ICD10CM,Renal_disease,cci
5830,ICD10CM,Renal_disease,cci
5831,ICD10CM,Renal_disease,cci
5832,ICD10CM,Renal_disease,cci
5834,ICD10CM,Renal_disease,cci
5836,ICD10CM,Renal_disease,cci
5837,ICD10CM,Renal_disease,cci
585,ICD10CM,Renal_disease,cci
5851,ICD10CM,Renal_disease,cci
5852,ICD10CM,Renal_disease,cci
5853,ICD10CM,Renal_disease,cci
5854,ICD10CM,Renal_disease,cci
5855,ICD10CM,Renal_disease,cci
5856,ICD10CM,Renal_disease,cci
5859,ICD10CM,Renal_disease,cci
586,ICD10CM,Renal_disease,cci
5880,ICD10CM,Renal_disease,cci
V420,ICD10CM,Renal_disease,cci
V4511,ICD10CM,Renal_disease,cci
V4512,ICD10CM,Renal_disease,cci
V560,ICD10CM,Renal_disease,cci
V561,ICD10CM,Renal_disease,cci
V562,ICD10CM,Renal_disease,cci
V5631,ICD10CM,Renal_disease,cci
V5632,ICD10CM,Renal_disease,cci
V568,ICD10CM,Renal_disease,cci
C00,ICD10CM,Any_malignancy,cci
C000,ICD10CM,Any_malignancy,cci
C001,ICD10CM,Any_malignancy,cci
C002,ICD10CM,Any_malignancy,cci
C003,ICD10CM,Any_malignancy,cci
C004,ICD10CM,Any_malignancy,cci
C005,ICD10CM,Any_malignancy,cci
C006,ICD10CM,Any_malignancy,cci
C008,ICD10CM,Any_malignancy,cci
C009,ICD10CM,Any_malignancy,cci
C01,ICD10CM,Any_malignancy,cci
C02,ICD10CM,Any_malignancy,cci
C020,ICD10CM,Any_malignancy,cci
C021,ICD10CM,Any_malignancy,cci
C022,ICD10CM,Any_malignancy,cci
C023,ICD10CM,Any_malignancy,cci
C024,ICD10CM,Any_malignancy,cci
C028,ICD10CM,Any_malignancy,cci
C029,ICD10CM,Any_malignancy,cci
C03,ICD10CM,Any_malignancy,cci
C030,ICD10CM,Any_malignancy,cci
C031,ICD10CM,Any_malignancy,cci
C039,ICD10CM,Any_malignancy,cci
C04,ICD10CM,Any_malignancy,cci
C040,ICD10CM,Any_malignancy,cci
C041,ICD10CM,Any_malignancy,cci
C048,ICD10CM,Any_malignancy,cci
C049,ICD10CM,Any_malignancy,cci
C05,ICD10CM,Any_malignancy,cci
C050,ICD10CM,Any_malignancy,cci
C051,ICD10CM,Any_malignancy,cci
C052,ICD10CM,Any_malignancy,cci
C058,ICD10CM,Any_malignancy,cci
C059,ICD10CM,Any_malignancy,cci
C06,ICD10CM,Any_malignancy,cci
C060,ICD10CM,Any_malignancy,cci
C061,ICD10CM,Any_malignancy,cci
C062,ICD10CM,Any_malignancy,cci
C0680,ICD10CM,Any_malignancy,cci
C0689,ICD10CM,Any_malignancy,cci
C069,ICD10CM,Any_malignancy,cci
C07,ICD10CM,Any_malignancy,cci
C08,ICD10CM,Any_malignancy,cci
C080,ICD10CM,Any_malignancy,cci
C081,ICD10CM,Any_malignancy,cci
C089,ICD10CM,Any_malignancy,cci
C09,ICD10CM,Any_malignancy,cci
C090,ICD10CM,Any_malignancy,cci
C091,ICD10CM,Any_malignancy,cci
C098,ICD10CM,Any_malignancy,cci
C099,ICD10CM,Any_malignancy,cci
C10,ICD10CM,Any_malignancy,cci
C100,ICD10CM,Any_malignancy,cci
C101,ICD10CM,Any_malignancy,cci
C102,ICD10CM,Any_malignancy,cci
C103,ICD10CM,Any_malignancy,cci
C104,ICD10CM,Any_malignancy,cci
C108,ICD10CM,Any_malignancy,cci
C109,ICD10CM,Any_malignancy,cci
C11,ICD10CM,Any_malignancy,cci
C110,ICD10CM,Any_malignancy,cci
C111,ICD10CM,Any_malignancy,cci
C112,ICD10CM,Any_malignancy,cci
C113,ICD10CM,Any_malignancy,cci
C118,ICD10CM,Any_malignancy,cci
C119,ICD10CM,Any_malignancy,cci
C12,ICD10CM,Any_malignancy,cci
C13,ICD10CM,Any_malignancy,cci
C130,ICD10CM,Any_malignancy,cci
C131,ICD10CM,Any_malignancy,cci
C132,ICD10CM,Any_malignancy,cci
C138,ICD10CM,Any_malignancy,cci
C139,ICD10CM,Any_malignancy,cci
C14,ICD10CM,Any_malignancy,cci
C140,ICD10CM,Any_malignancy,cci
C142,ICD10CM,Any_malignancy,cci
C148,ICD10CM,Any_malignancy,cci
C15,ICD10CM,Any_malignancy,cci
C153,ICD10CM,Any_malignancy,cci
C154,ICD10CM,Any_malignancy,cci
C155,ICD10CM,Any_malignancy,cci
C158,ICD10CM,Any_malignancy,cci
C159,ICD10CM,Any_malignancy,cci
C16,ICD10CM,Any_malignancy,cci
C160,ICD10CM,Any_malignancy,cci
C161,ICD10CM,Any_malignancy,cci
C162,ICD10CM,Any_malignancy,cci
C163,ICD10CM,Any_malignancy,cci
C164,ICD10CM,Any_malignancy,cci
C165,ICD10CM,Any_malignancy,cci
C166,ICD10CM,Any_malignancy,cci
C168,ICD10CM,Any_malignancy,cci
C169,ICD10CM,Any_malignancy,cci
C17,ICD10CM,Any_malignancy,cci
C170,ICD10CM,Any_malignancy,cci
C171,ICD10CM,Any_malignancy,cci
C172,ICD10CM,Any_malignancy,cci
C173,ICD10CM,Any_malignancy,cci
C178,ICD10CM,Any_malignancy,cci
C179,ICD10CM,Any_malignancy,cci
C18,ICD10CM,Any_malignancy,cci
C180,ICD10CM,Any_malignancy,cci
C181,ICD10CM,Any_malignancy,cci
C182,ICD10CM,Any_malignancy,cci
C183,ICD10CM,Any_malignancy,cci
C184,ICD10CM,Any_malignancy,cci
C185,ICD10CM,Any_malignancy,cci
C186,ICD10CM,Any_malignancy,cci
C187,ICD10CM,Any_malignancy,cci
C188,ICD10CM,Any_malignancy,cci
C189,ICD10CM,Any_malignancy,cci
C19,ICD10CM,Any_malignancy,cci
C20,ICD10CM,Any_malignancy,cci
C21,ICD10CM,Any_malignancy,cci
C210,ICD10CM,Any_malignancy,cci
C211,ICD10CM,Any_malignancy,cci
C212,ICD10CM,Any_malignancy,cci
C218,ICD10CM,Any_malignancy,cci
C22,ICD10CM,Any_malignancy,cci
C220,ICD10CM,Any_malignancy,cci
C221,ICD10CM,Any_malignancy,cci
C222,ICD10CM,Any_malignancy,cci
C223,ICD10CM,Any_malignancy,cci
C224,ICD10CM,Any_malignancy,cci
C227,ICD10CM,Any_malignancy,cci
C228,ICD10CM,Any_malignancy,cci
C229,ICD10CM,Any_malignancy,cci
C23,ICD10CM,Any_malignancy,cci
C24,ICD10CM,Any_malignancy,cci
C240,ICD10CM,Any_malignancy,cci
C241,ICD10CM,Any_malignancy,cci
C248,ICD10CM,Any_malignancy,cci
C249,ICD10CM,Any_malignancy,cci
C25,ICD10CM,Any_malignancy,cci
C250,ICD10CM,Any_malignancy,cci
C251,ICD10CM,Any_malignancy,cci
C252,ICD10CM,Any_malignancy,cci
C253,ICD10CM,Any_malignancy,cci
C254,ICD10CM,Any_malignancy,cci
C257,ICD10CM,Any_malignancy,cci
C258,ICD10CM,Any_malignancy,cci
C259,ICD10CM,Any_malignancy,cci
C26,ICD10CM,Any_malignancy,cci
C260,ICD10CM,Any_malignancy,cci
C261,ICD10CM,Any_malignancy,cci
C269,ICD10CM,Any_malignancy,cci
C30,ICD10CM,Any_malignancy,cci
C300,ICD10CM,Any_malignancy,cci
C301,ICD10CM,Any_malignancy,cci
C31,ICD10CM,Any_malignancy,cci
C310,ICD10CM,Any_malignancy,cci
C311,ICD10CM,Any_malignancy,cci
C312,ICD10CM,Any_malignancy,cci
C313,ICD10CM,Any_malignancy,cci
C318,ICD10CM,Any_malignancy,cci
C319,ICD10CM,Any_malignancy,cci
C32,ICD10CM,Any_malignancy,cci
C320,ICD10CM,Any_malignancy,cci
C321,ICD10CM,Any_malignancy,cci
C322,ICD10CM,Any_malignancy,cci
C323,ICD10CM,Any_malignancy,cci
C328,ICD10CM,Any_malignancy,cci
C329,ICD10CM,Any_malignancy,cci
C33,ICD10CM,Any_malignancy,cci
C34,ICD10CM,Any_malignancy,cci
C3400,ICD10CM,Any_malignancy,cci
C3401,ICD10CM,Any_malignancy,cci
C3402,ICD10CM,Any_malignancy,cci
C3410,ICD10CM,Any_malignancy,cci
C3411,ICD10CM,Any_malignancy,cci
C3412,ICD10CM,Any_malignancy,cci
C342,ICD10CM,Any_malignancy,cci
C3430,ICD10CM,Any_malignancy,cci
C3431,ICD10CM,Any_malignancy,cci
C3432,ICD10CM,Any_malignancy,cci
C3480,ICD10CM,Any_malignancy,cci
C3481,ICD10CM,Any_malignancy,cci
C3482,ICD10CM,Any_malignancy,cci
C3490,ICD10CM,Any_malignancy,cci
C3491,ICD10CM,Any_malignancy,cci
C3492,ICD10CM,Any_malignancy,cci
C37,ICD10CM,Any_malignancy,cci
C38,ICD10CM,Any_malignancy,cci
C380,ICD10CM,Any_malignancy,cci
C381,ICD10CM,Any_malignancy,cci
C382,ICD10CM,Any_malignancy,cci
C383,ICD10CM,Any_malignancy,cci
C384,ICD10CM,Any_malignancy,cci
C388,ICD10CM,Any_malignancy,cci
C39,ICD10CM,Any_malignancy,cci
C390,ICD10CM,Any_malignancy,cci
C399,ICD10CM,Any_malignancy,cci
C40,ICD10CM,Any_malignancy,cci
C4000,ICD10CM,Any_malignancy,cci
C4001,ICD10CM,Any_malignancy,cci
C4002,ICD10CM,Any_malignancy,cci
C4010,ICD10CM,Any_malignancy,cci
C4011,ICD10CM,Any_malignancy,cci
C4012,ICD10CM,Any_malignancy,cci
C4020,ICD10CM,Any_malignancy,cci
C4021,ICD10CM,Any_malignancy,cci
C4022,ICD10CM,Any_malignancy,cci
C4030,ICD10CM,Any_malignancy,cci
C4031,ICD10CM,Any_malignancy,cci
C4032,ICD10CM,Any_malignancy,cci
C4080,ICD10CM,Any_malignancy,cci
C4081,ICD10CM,Any_malignancy,cci
C4082,ICD10CM,Any_malignancy,cci
C4090,ICD10CM,Any_malignancy,cci
C4091,ICD10CM,Any_malignancy,cci
C4092,ICD10CM,Any_malignancy,cci
C41,ICD10CM,Any_malignancy,cci
C410,ICD10CM,Any_malignancy,cci
C411,ICD10CM,Any_malignancy,cci
C412,ICD10CM,Any_malignancy,cci
C413,ICD10CM,Any_malignancy,cci
C414,ICD10CM,Any_malignancy,cci
C419,ICD10CM,Any_malignancy,cci
C43,ICD10CM,Any_malignancy,cci
C430,ICD10CM,Any_malignancy,cci
C4310,ICD10CM,Any_malignancy,cci
C4311,ICD10CM,Any_malignancy,cci
C43111,ICD10CM,Any_malignancy,cci
C43112,ICD10CM,Any_malignancy,cci
C4312,ICD10CM,Any_malignancy,cci
C43121,ICD10CM,Any_malignancy,cci
C43122,ICD10CM,Any_malignancy,cci
C4320,ICD10CM,Any_malignancy,cci
C4321,ICD10CM,Any_malignancy,cci
C4322,ICD10CM,Any_malignancy,cci
C4330,ICD10CM,Any_malignancy,cci
C4331,ICD10CM,Any_malignancy,cci
C4339,ICD10CM,Any_malignancy,cci
C434,ICD10CM,Any_malignancy,cci
C4351,ICD10CM,Any_malignancy,cci
C4352,ICD10CM,Any_malignancy,cci
C4359,ICD10CM,Any_malignancy,cci
C4360,ICD10CM,Any_malignancy,cci
C4361,ICD10CM,Any_malignancy,cci
